Date,Open,High,Low,Close,Volume
2025-04-09 02:00:00,2982.37,2990.93,2982.33,2984.68,1403
2025-04-09 02:15:00,2984.68,2984.92,2979.19,2981.06,1413
2025-04-09 02:30:00,2980.96,2981.25,2969.93,2973.63,2004
2025-04-09 02:45:00,2973.72,2979.86,2970.27,2978.77,2767
2025-04-09 03:00:00,2978.47,2984.71,2974.86,2977.84,4743
2025-04-09 03:15:00,2977.85,2985.43,2975.63,2984.14,4387
2025-04-09 03:30:00,2984.13,2986.99,2976.7,2984.56,4248
2025-04-09 03:45:00,2984.57,2986.03,2974.65,2980.2,4989
2025-04-09 04:00:00,2980.35,2981.2,2972.35,2978.28,6323
2025-04-09 04:15:00,2978.11,2991.55,2977.12,2990.2,6024
2025-04-09 04:30:00,2990.0,3002.58,2988.5,3000.14,6889
2025-04-09 04:45:00,3000.18,3009.75,2999.44,3008.5,4690
2025-04-09 05:00:00,3008.52,3011.06,3004.23,3007.19,4285
2025-04-09 05:15:00,3007.18,3009.4,2999.9,3004.49,4126
2025-04-09 05:30:00,3004.54,3007.76,3002.79,3006.14,2888
2025-04-09 05:45:00,3006.09,3008.65,2999.95,3002.84,3063
2025-04-09 06:00:00,3002.79,3007.98,3002.42,3007.6,2485
2025-04-09 06:15:00,3007.58,3008.85,3004.45,3008.18,3062
2025-04-09 06:30:00,3008.21,3009.71,3003.02,3006.53,2985
2025-04-09 06:45:00,3006.52,3009.04,3003.47,3004.41,3204
2025-04-09 07:00:00,3004.41,3009.15,2999.54,3006.56,4506
2025-04-09 07:15:00,3006.53,3012.0,3006.07,3008.53,3670
2025-04-09 07:30:00,3008.54,3011.9,3007.46,3010.18,3360
2025-04-09 07:45:00,3010.18,3014.07,3008.4,3012.24,3058
2025-04-09 08:00:00,3012.24,3018.29,3005.34,3015.63,3959
2025-04-09 08:15:00,3015.66,3020.46,3013.56,3017.42,4372
2025-04-09 08:30:00,3017.4,3018.46,3011.97,3015.81,4835
2025-04-09 08:45:00,3015.48,3018.3,3014.28,3015.41,3311
2025-04-09 09:00:00,3015.41,3025.19,3014.71,3020.26,5418
2025-04-09 09:15:00,3020.27,3033.18,3019.56,3029.15,5357
2025-04-09 09:30:00,3029.18,3035.62,3027.98,3030.26,4942
2025-04-09 09:45:00,3030.27,3040.85,3029.45,3038.98,4181
2025-04-09 10:00:00,3038.87,3052.2,3034.31,3045.45,5632
2025-04-09 10:15:00,3045.44,3046.57,3041.06,3043.27,3755
2025-04-09 10:30:00,3043.14,3048.46,3041.17,3046.07,3385
2025-04-09 10:45:00,3046.09,3047.6,3039.48,3040.93,3501
2025-04-09 11:00:00,3040.92,3047.46,3038.14,3044.14,4161
2025-04-09 11:15:00,3044.18,3051.22,3043.92,3045.56,2892
2025-04-09 11:30:00,3045.55,3046.51,3040.32,3044.97,2803
2025-04-09 11:45:00,3044.97,3046.94,3041.74,3044.13,2562
2025-04-09 12:00:00,3044.08,3046.38,3038.53,3042.43,3101
2025-04-09 12:15:00,3042.42,3048.04,3041.99,3043.73,2516
2025-04-09 12:30:00,3043.86,3049.81,3043.58,3047.03,2399
2025-04-09 12:45:00,3047.02,3047.32,3044.6,3044.94,1919
2025-04-09 13:00:00,3044.94,3047.09,3040.56,3040.68,3237
2025-04-09 13:15:00,3040.7,3042.52,3038.17,3039.3,3117
2025-04-09 13:30:00,3039.37,3044.6,3039.27,3043.14,2172
2025-04-09 13:45:00,3043.15,3045.56,3041.36,3043.15,2597
2025-04-09 14:00:00,3043.12,3045.79,3035.84,3045.52,5487
2025-04-09 14:15:00,3045.52,3064.82,3045.25,3060.26,5608
2025-04-09 14:30:00,3060.26,3067.22,3057.75,3062.9,5568
2025-04-09 14:45:00,3062.88,3068.13,3058.33,3066.65,4504
2025-04-09 15:00:00,3066.5,3072.98,3058.4,3062.67,5592
2025-04-09 15:15:00,3062.62,3067.43,3048.72,3053.87,6151
2025-04-09 15:30:00,3053.89,3055.2,3043.72,3043.83,5089
2025-04-09 15:45:00,3043.83,3051.27,3042.61,3047.48,5362
2025-04-09 16:00:00,3047.79,3060.47,3047.24,3056.85,6440
2025-04-09 16:15:00,3056.85,3061.56,3055.98,3060.5,5261
2025-04-09 16:30:00,3060.45,3077.98,3060.12,3072.71,7257
2025-04-09 16:45:00,3072.73,3076.73,3067.46,3075.07,6727
2025-04-09 17:00:00,3074.94,3078.08,3068.35,3074.91,5762
2025-04-09 17:15:00,3075.02,3084.65,3075.02,3083.33,4779
2025-04-09 17:30:00,3083.33,3084.02,3075.35,3076.0,4979
2025-04-09 17:45:00,3076.79,3079.4,3069.19,3070.42,4844
2025-04-09 18:00:00,3070.43,3075.33,3065.22,3075.09,5527
2025-04-09 18:15:00,3075.09,3087.71,3075.09,3084.47,4646
2025-04-09 18:30:00,3084.55,3087.64,3078.8,3079.06,3723
2025-04-09 18:45:00,3079.1,3086.44,3078.53,3086.29,3096
2025-04-09 19:00:00,3086.29,3090.28,3082.57,3088.66,3078
2025-04-09 19:15:00,3088.66,3090.78,3083.71,3086.12,3605
2025-04-09 19:30:00,3086.08,3090.54,3085.62,3088.32,2698
2025-04-09 19:45:00,3088.35,3094.83,3088.04,3092.3,2980
2025-04-09 20:00:00,3092.48,3095.19,3084.13,3089.17,3917
2025-04-09 20:15:00,3089.24,3099.02,3059.03,3060.06,8097
2025-04-09 20:30:00,3060.14,3070.28,3051.26,3063.77,8545
2025-04-09 20:45:00,3063.67,3075.68,3059.66,3059.97,7125
2025-04-09 21:00:00,3059.76,3068.82,3051.3,3052.34,7194
2025-04-09 21:15:00,3052.34,3067.16,3048.57,3063.94,6144
2025-04-09 21:30:00,3063.97,3073.54,3063.82,3064.2,4818
2025-04-09 21:45:00,3064.21,3069.45,3063.14,3067.05,3603
2025-04-09 22:00:00,3067.08,3090.91,3064.18,3086.34,4754
2025-04-09 22:15:00,3086.35,3095.69,3085.52,3091.76,5214
2025-04-09 22:30:00,3091.38,3098.8,3087.49,3098.25,4430
2025-04-09 22:45:00,3098.28,3099.42,3084.38,3093.25,5008
2025-04-09 23:00:00,3093.18,3095.57,3090.03,3091.92,2227
2025-04-09 23:15:00,3091.91,3092.05,3086.2,3090.46,1749
2025-04-09 23:30:00,3090.34,3091.48,3080.23,3082.69,1536
2025-04-09 23:45:00,3082.79,3082.84,3078.18,3080.12,979
2025-04-10 01:00:00,3080.0,3080.09,3071.42,3075.81,769
2025-04-10 01:15:00,3075.82,3082.81,3073.77,3078.72,1156
2025-04-10 01:30:00,3078.85,3090.03,3078.58,3083.52,1226
2025-04-10 01:45:00,3083.55,3086.48,3079.79,3079.79,1484
2025-04-10 02:00:00,3080.07,3083.95,3079.41,3082.92,1117
2025-04-10 02:15:00,3082.87,3086.01,3079.43,3085.35,1089
2025-04-10 02:30:00,3085.35,3088.16,3083.31,3085.06,1710
2025-04-10 02:45:00,3084.88,3088.81,3082.23,3086.67,2363
2025-04-10 03:00:00,3086.68,3088.69,3080.98,3086.89,3689
2025-04-10 03:15:00,3086.88,3096.62,3085.83,3096.15,3466
2025-04-10 03:30:00,3096.05,3101.25,3094.01,3096.97,4609
2025-04-10 03:45:00,3096.98,3098.19,3092.83,3097.38,3528
2025-04-10 04:00:00,3097.55,3100.61,3085.02,3086.39,6000
2025-04-10 04:15:00,3086.67,3089.88,3082.54,3087.55,4643
2025-04-10 04:30:00,3087.51,3089.02,3078.43,3088.08,4557
2025-04-10 04:45:00,3088.28,3095.47,3085.28,3093.98,4513
2025-04-10 05:00:00,3093.83,3115.89,3093.78,3105.35,5137
2025-04-10 05:15:00,3105.34,3117.08,3105.2,3111.37,4259
2025-04-10 05:30:00,3111.32,3119.5,3110.51,3114.17,3986
2025-04-10 05:45:00,3114.18,3120.36,3111.44,3119.38,3102
2025-04-10 06:00:00,3119.2,3126.14,3115.25,3125.83,3714
2025-04-10 06:15:00,3125.78,3131.89,3121.28,3123.84,3802
2025-04-10 06:30:00,3123.71,3130.39,3120.34,3121.84,2328
2025-04-10 06:45:00,3121.96,3126.82,3121.56,3125.34,1653
2025-04-10 07:00:00,3125.33,3128.21,3124.76,3125.94,1586
2025-04-10 07:15:00,3125.93,3129.35,3124.23,3126.94,1862
2025-04-10 07:30:00,3126.74,3126.78,3121.02,3122.39,1660
2025-04-10 07:45:00,3122.38,3127.54,3122.15,3125.21,1594
2025-04-10 08:00:00,3125.3,3132.59,3124.64,3129.56,2572
2025-04-10 08:15:00,3129.61,3130.42,3124.88,3125.21,1930
2025-04-10 08:30:00,3125.1,3125.65,3113.93,3115.41,2822
2025-04-10 08:45:00,3115.43,3123.68,3112.56,3122.22,2856
2025-04-10 09:00:00,3122.32,3126.4,3120.18,3125.49,3434
2025-04-10 09:15:00,3125.49,3125.49,3120.06,3121.64,2959
2025-04-10 09:30:00,3121.78,3123.37,3118.87,3121.02,3539
2025-04-10 09:45:00,3120.96,3122.98,3119.36,3122.06,2864
2025-04-10 10:00:00,3122.33,3122.64,3116.83,3118.59,3058
2025-04-10 10:15:00,3118.51,3123.51,3116.73,3116.96,3705
2025-04-10 10:30:00,3116.96,3117.0,3106.57,3111.9,4195
2025-04-10 10:45:00,3111.9,3115.89,3108.55,3108.72,3158
2025-04-10 11:00:00,3108.97,3115.66,3108.81,3111.0,3675
2025-04-10 11:15:00,3110.86,3115.61,3110.31,3114.29,2253
2025-04-10 11:30:00,3114.24,3114.24,3104.66,3112.15,2873
2025-04-10 11:45:00,3112.07,3113.52,3104.6,3104.93,2598
2025-04-10 12:00:00,3104.96,3107.78,3103.37,3107.14,2852
2025-04-10 12:15:00,3107.13,3111.17,3106.61,3109.77,2302
2025-04-10 12:30:00,3109.75,3113.38,3105.21,3111.37,2451
2025-04-10 12:45:00,3111.36,3117.99,3109.28,3116.76,2168
2025-04-10 13:00:00,3116.77,3118.59,3114.29,3118.44,2289
2025-04-10 13:15:00,3118.55,3122.47,3116.04,3119.36,2350
2025-04-10 13:30:00,3119.34,3121.5,3115.58,3116.45,2637
2025-04-10 13:45:00,3116.33,3120.9,3115.25,3120.33,2194
2025-04-10 14:00:00,3120.33,3120.81,3113.21,3115.89,2989
2025-04-10 14:15:00,3115.91,3122.45,3114.66,3122.31,2484
2025-04-10 14:30:00,3122.31,3124.85,3120.68,3122.06,3447
2025-04-10 14:45:00,3122.08,3125.62,3118.84,3124.57,2566
2025-04-10 15:00:00,3124.34,3129.04,3122.49,3125.81,3180
2025-04-10 15:15:00,3125.82,3128.7,3123.04,3125.84,3771
2025-04-10 15:30:00,3126.18,3133.88,3116.33,3124.66,6142
2025-04-10 15:45:00,3124.58,3131.09,3120.85,3123.04,4815
2025-04-10 16:00:00,3123.39,3127.45,3121.06,3125.96,4285
2025-04-10 16:15:00,3125.99,3136.69,3125.99,3132.8,4199
2025-04-10 16:30:00,3132.76,3132.91,3119.46,3121.85,6261
2025-04-10 16:45:00,3121.55,3127.6,3116.09,3117.0,5437
2025-04-10 17:00:00,3116.96,3144.94,3116.75,3142.8,7232
2025-04-10 17:15:00,3142.79,3149.28,3141.12,3144.72,4589
2025-04-10 17:30:00,3144.54,3152.76,3144.2,3151.15,4937
2025-04-10 17:45:00,3151.21,3154.78,3144.84,3154.54,4370
2025-04-10 18:00:00,3154.54,3159.62,3154.44,3159.24,4421
2025-04-10 18:15:00,3159.32,3170.75,3158.59,3170.54,4257
2025-04-10 18:30:00,3170.6,3174.95,3162.47,3168.02,4922
2025-04-10 18:45:00,3167.94,3169.1,3154.9,3158.0,5129
2025-04-10 19:00:00,3157.97,3161.43,3154.03,3159.7,5064
2025-04-10 19:15:00,3159.67,3165.2,3156.02,3162.52,5122
2025-04-10 19:30:00,3162.59,3167.13,3160.07,3164.72,4154
2025-04-10 19:45:00,3164.71,3166.39,3158.24,3158.48,3407
2025-04-10 20:00:00,3158.47,3158.82,3151.53,3157.71,3844
2025-04-10 20:15:00,3157.71,3163.57,3156.79,3159.77,3902
2025-04-10 20:30:00,3159.95,3165.61,3158.23,3163.61,3404
2025-04-10 20:45:00,3163.36,3164.64,3159.71,3162.79,2663
2025-04-10 21:00:00,3162.78,3163.94,3157.91,3158.31,2869
2025-04-10 21:15:00,3158.28,3166.69,3158.21,3164.79,3521
2025-04-10 21:30:00,3164.81,3173.95,3164.11,3173.88,3979
2025-04-10 21:45:00,3173.67,3175.61,3171.09,3173.36,3841
2025-04-10 22:00:00,3173.39,3175.54,3167.97,3170.27,3066
2025-04-10 22:15:00,3170.3,3173.98,3168.35,3171.34,2099
2025-04-10 22:30:00,3171.25,3175.76,3169.96,3174.07,2672
2025-04-10 22:45:00,3174.12,3176.2,3170.39,3170.79,2652
2025-04-10 23:00:00,3170.75,3176.36,3170.45,3174.42,1296
2025-04-10 23:15:00,3174.34,3174.51,3170.03,3170.21,723
2025-04-10 23:30:00,3170.04,3172.66,3168.49,3172.65,1024
2025-04-10 23:45:00,3172.66,3174.79,3171.34,3174.75,493
2025-04-11 01:00:00,3179.34,3179.74,3177.1,3179.43,601
2025-04-11 01:15:00,3179.33,3181.04,3177.35,3179.46,897
2025-04-11 01:30:00,3179.51,3189.1,3177.91,3187.02,1728
2025-04-11 01:45:00,3186.99,3190.1,3183.15,3188.83,2038
2025-04-11 02:00:00,3188.86,3190.4,3183.48,3183.56,1510
2025-04-11 02:15:00,3183.65,3188.38,3183.0,3188.12,1529
2025-04-11 02:30:00,3188.12,3189.29,3185.34,3189.2,1570
2025-04-11 02:45:00,3189.25,3191.19,3187.12,3188.88,2049
2025-04-11 03:00:00,3188.87,3190.4,3184.9,3189.94,3988
2025-04-11 03:15:00,3190.11,3200.05,3188.61,3194.79,4557
2025-04-11 03:30:00,3194.84,3217.94,3194.48,3212.51,7362
2025-04-11 03:45:00,3212.54,3215.85,3203.32,3205.45,5365
2025-04-11 04:00:00,3205.31,3219.69,3205.04,3210.78,7271
2025-04-11 04:15:00,3210.77,3212.57,3201.0,3210.72,5776
2025-04-11 04:30:00,3210.61,3216.13,3207.84,3214.71,6013
2025-04-11 04:45:00,3214.67,3216.12,3205.44,3207.25,4891
2025-04-11 05:00:00,3207.16,3217.53,3205.98,3216.61,4545
2025-04-11 05:15:00,3216.64,3219.61,3213.73,3216.17,3595
2025-04-11 05:30:00,3216.16,3219.75,3214.69,3217.05,3893
2025-04-11 05:45:00,3217.08,3219.55,3214.76,3217.38,3162
2025-04-11 06:00:00,3217.4,3219.51,3213.99,3216.37,3260
2025-04-11 06:15:00,3216.4,3219.82,3214.8,3219.06,3127
2025-04-11 06:30:00,3219.06,3220.05,3214.94,3216.07,2789
2025-04-11 06:45:00,3216.08,3218.87,3214.68,3217.65,2468
2025-04-11 07:00:00,3217.65,3218.1,3214.55,3216.19,2402
2025-04-11 07:15:00,3216.22,3217.06,3210.8,3216.13,2522
2025-04-11 07:30:00,3216.12,3217.19,3212.39,3213.84,1793
2025-04-11 07:45:00,3213.84,3213.89,3208.39,3208.48,2012
2025-04-11 08:00:00,3208.59,3209.63,3204.14,3208.64,2946
2025-04-11 08:15:00,3208.61,3218.61,3208.06,3216.88,3774
2025-04-11 08:30:00,3217.13,3219.16,3188.83,3189.29,5648
2025-04-11 08:45:00,3189.32,3196.28,3187.12,3195.79,5555
2025-04-11 09:00:00,3195.82,3202.02,3190.12,3194.85,5661
2025-04-11 09:15:00,3194.78,3203.64,3192.53,3202.71,5087
2025-04-11 09:30:00,3202.7,3209.54,3199.71,3206.22,4297
2025-04-11 09:45:00,3206.19,3207.35,3194.63,3197.41,4606
2025-04-11 10:00:00,3197.13,3212.96,3193.91,3211.54,4296
2025-04-11 10:15:00,3211.53,3212.77,3202.65,3205.61,2780
2025-04-11 10:30:00,3205.78,3212.28,3204.98,3208.77,2767
2025-04-11 10:45:00,3208.8,3212.54,3204.28,3212.31,3070
2025-04-11 11:00:00,3212.36,3219.53,3208.44,3218.09,5660
2025-04-11 11:15:00,3218.11,3227.24,3215.73,3219.17,4605
2025-04-11 11:30:00,3219.16,3219.89,3213.25,3217.84,3509
2025-04-11 11:45:00,3217.84,3224.69,3215.6,3215.86,3803
2025-04-11 12:00:00,3215.9,3219.63,3214.47,3218.79,3154
2025-04-11 12:15:00,3218.81,3219.72,3213.48,3215.02,3152
2025-04-11 12:30:00,3215.17,3223.75,3211.82,3222.27,3200
2025-04-11 12:45:00,3222.33,3230.09,3221.79,3227.81,3195
2025-04-11 13:00:00,3227.8,3237.77,3225.45,3234.7,3831
2025-04-11 13:15:00,3234.73,3235.12,3225.21,3228.09,2793
2025-04-11 13:30:00,3228.1,3228.1,3214.79,3215.83,2769
2025-04-11 13:45:00,3215.83,3217.37,3210.11,3213.04,3879
2025-04-11 14:00:00,3213.06,3224.78,3212.01,3221.12,3016
2025-04-11 14:15:00,3221.12,3223.83,3217.01,3220.58,2827
2025-04-11 14:30:00,3220.57,3220.64,3213.07,3213.95,2961
2025-04-11 14:45:00,3213.92,3217.79,3211.43,3213.73,2955
2025-04-11 15:00:00,3213.8,3220.46,3211.06,3218.39,4014
2025-04-11 15:15:00,3218.36,3226.15,3215.25,3224.86,5417
2025-04-11 15:30:00,3224.7,3230.05,3224.55,3226.41,4419
2025-04-11 15:45:00,3226.4,3233.97,3223.14,3233.59,3675
2025-04-11 16:00:00,3233.77,3236.86,3229.14,3233.38,5279
2025-04-11 16:15:00,3233.76,3236.26,3227.61,3230.41,4486
2025-04-11 16:30:00,3230.46,3244.25,3230.46,3240.28,7484
2025-04-11 16:45:00,3240.28,3240.58,3219.54,3224.07,6731
2025-04-11 17:00:00,3223.86,3234.84,3223.2,3232.69,7259
2025-04-11 17:15:00,3232.73,3237.87,3225.16,3228.06,5505
2025-04-11 17:30:00,3228.12,3233.1,3222.93,3230.45,5746
2025-04-11 17:45:00,3230.58,3232.81,3227.03,3230.19,4394
2025-04-11 18:00:00,3230.19,3239.1,3229.47,3236.77,5335
2025-04-11 18:15:00,3236.72,3240.26,3234.7,3239.16,3714
2025-04-11 18:30:00,3239.26,3239.62,3235.34,3236.77,3355
2025-04-11 18:45:00,3236.72,3242.03,3236.69,3240.64,2988
2025-04-11 19:00:00,3240.67,3245.41,3239.2,3243.51,3374
2025-04-11 19:15:00,3243.48,3244.12,3233.28,3234.35,3777
2025-04-11 19:30:00,3234.41,3236.59,3228.92,3231.35,3821
2025-04-11 19:45:00,3231.38,3233.57,3219.72,3223.32,4641
2025-04-11 20:00:00,3223.34,3231.59,3223.34,3225.52,4047
2025-04-11 20:15:00,3225.74,3229.15,3223.8,3227.44,3800
2025-04-11 20:30:00,3227.39,3235.46,3227.03,3231.76,3920
2025-04-11 20:45:00,3231.75,3234.34,3231.26,3234.22,2962
2025-04-11 21:00:00,3234.17,3237.09,3232.64,3233.33,2633
2025-04-11 21:15:00,3233.37,3236.53,3231.06,3236.29,2534
2025-04-11 21:30:00,3236.12,3238.19,3234.89,3235.73,2370
2025-04-11 21:45:00,3235.7,3236.76,3233.41,3235.5,1896
2025-04-11 22:00:00,3235.51,3235.59,3230.0,3230.77,2940
2025-04-11 22:15:00,3230.78,3231.63,3227.28,3231.24,2110
2025-04-11 22:30:00,3231.26,3231.27,3227.82,3230.15,2113
2025-04-11 22:45:00,3230.13,3232.05,3228.46,3231.13,1920
2025-04-11 23:00:00,3231.28,3237.01,3230.98,3235.84,1184
2025-04-11 23:15:00,3235.83,3236.25,3233.41,3234.6,791
2025-04-11 23:30:00,3234.6,3237.31,3234.23,3236.03,883
2025-04-11 23:45:00,3235.88,3238.29,3234.06,3238.26,732
2025-04-14 01:00:00,3221.98,3224.7,3215.23,3220.65,1436
2025-04-14 01:15:00,3220.46,3223.69,3213.65,3218.94,2195
2025-04-14 01:30:00,3218.94,3223.3,3217.26,3220.5,1974
2025-04-14 01:45:00,3220.36,3223.72,3220.06,3221.16,1758
2025-04-14 02:00:00,3221.15,3222.48,3216.7,3219.42,2044
2025-04-14 02:15:00,3219.44,3221.84,3217.21,3218.23,1446
2025-04-14 02:30:00,3218.21,3221.26,3217.89,3219.51,1100
2025-04-14 02:45:00,3219.44,3224.45,3218.38,3223.79,2431
2025-04-14 03:00:00,3223.65,3224.89,3220.69,3222.77,2922
2025-04-14 03:15:00,3222.79,3227.31,3221.97,3224.07,2622
2025-04-14 03:30:00,3223.84,3226.63,3220.37,3220.77,1981
2025-04-14 03:45:00,3220.76,3223.14,3219.18,3220.87,1819
2025-04-14 04:00:00,3220.9,3223.27,3215.28,3220.92,5292
2025-04-14 04:15:00,3220.91,3232.45,3217.83,3228.82,4860
2025-04-14 04:30:00,3228.8,3241.42,3226.49,3240.61,4776
2025-04-14 04:45:00,3240.6,3243.45,3236.99,3239.55,3781
2025-04-14 05:00:00,3239.41,3245.77,3239.03,3243.65,3110
2025-04-14 05:15:00,3243.64,3243.65,3233.09,3234.56,2959
2025-04-14 05:30:00,3234.65,3237.33,3229.47,3234.24,3426
2025-04-14 05:45:00,3234.18,3237.47,3230.22,3231.88,1985
2025-04-14 06:00:00,3231.88,3233.97,3226.9,3231.22,2836
2025-04-14 06:15:00,3231.23,3233.7,3229.05,3232.92,1905
2025-04-14 06:30:00,3232.86,3234.6,3231.07,3232.74,1147
2025-04-14 06:45:00,3232.73,3233.12,3231.44,3232.27,1081
2025-04-14 07:00:00,3232.29,3235.73,3232.02,3234.43,1453
2025-04-14 07:15:00,3234.28,3235.04,3229.07,3232.61,1691
2025-04-14 07:30:00,3232.6,3232.6,3229.15,3229.99,1028
2025-04-14 07:45:00,3229.93,3230.0,3226.1,3227.3,1450
2025-04-14 08:00:00,3227.24,3227.81,3223.94,3226.62,1901
2025-04-14 08:15:00,3226.6,3227.1,3221.32,3224.92,1803
2025-04-14 08:30:00,3225.07,3231.66,3223.18,3227.95,3024
2025-04-14 08:45:00,3227.94,3236.04,3227.85,3234.34,2250
2025-04-14 09:00:00,3234.22,3235.55,3229.64,3230.65,2997
2025-04-14 09:15:00,3230.58,3238.07,3229.12,3235.68,2683
2025-04-14 09:30:00,3235.67,3236.06,3230.17,3231.16,2850
2025-04-14 09:45:00,3231.22,3231.81,3228.73,3231.04,2507
2025-04-14 10:00:00,3231.03,3233.47,3228.74,3229.47,2144
2025-04-14 10:15:00,3229.38,3232.44,3228.23,3231.28,1468
2025-04-14 10:30:00,3231.24,3233.74,3228.17,3228.21,1890
2025-04-14 10:45:00,3228.3,3230.48,3224.77,3228.0,1890
2025-04-14 11:00:00,3227.99,3229.15,3217.34,3219.22,3473
2025-04-14 11:15:00,3219.25,3224.69,3216.48,3224.61,2371
2025-04-14 11:30:00,3224.61,3226.41,3221.55,3222.06,2047
2025-04-14 11:45:00,3222.07,3230.11,3221.38,3227.04,2104
2025-04-14 12:00:00,3227.03,3230.84,3225.13,3230.01,1996
2025-04-14 12:15:00,3229.99,3231.7,3223.52,3224.34,2009
2025-04-14 12:30:00,3224.35,3224.35,3220.74,3223.03,1989
2025-04-14 12:45:00,3223.04,3226.33,3221.87,3223.85,1729
2025-04-14 13:00:00,3223.91,3224.7,3220.09,3220.46,1969
2025-04-14 13:15:00,3220.47,3220.62,3206.54,3209.41,3003
2025-04-14 13:30:00,3209.32,3213.64,3206.25,3208.19,3893
2025-04-14 13:45:00,3208.31,3215.96,3207.49,3215.29,2379
2025-04-14 14:00:00,3215.18,3223.13,3214.0,3223.11,2371
2025-04-14 14:15:00,3223.04,3225.27,3221.0,3223.1,2730
2025-04-14 14:30:00,3223.08,3225.71,3222.28,3224.98,1686
2025-04-14 14:45:00,3224.98,3225.77,3221.72,3223.35,1645
2025-04-14 15:00:00,3223.51,3227.64,3222.59,3226.39,2668
2025-04-14 15:15:00,3226.19,3226.27,3210.93,3212.0,4074
2025-04-14 15:30:00,3211.98,3214.07,3200.6,3206.8,4601
2025-04-14 15:45:00,3206.62,3211.91,3203.52,3206.63,3635
2025-04-14 16:00:00,3206.6,3210.63,3195.17,3196.52,5374
2025-04-14 16:15:00,3196.6,3205.28,3193.49,3205.09,5308
2025-04-14 16:30:00,3204.74,3207.87,3194.59,3207.66,6204
2025-04-14 16:45:00,3207.57,3209.79,3201.8,3204.8,5152
2025-04-14 17:00:00,3204.53,3205.63,3195.31,3202.64,4642
2025-04-14 17:15:00,3202.64,3205.45,3200.05,3204.33,3648
2025-04-14 17:30:00,3204.56,3209.69,3204.47,3208.61,2765
2025-04-14 17:45:00,3208.7,3215.56,3207.89,3211.1,3373
2025-04-14 18:00:00,3211.11,3211.22,3206.8,3209.77,3468
2025-04-14 18:15:00,3209.77,3209.98,3205.52,3205.83,2847
2025-04-14 18:30:00,3205.92,3207.49,3197.25,3198.13,3540
2025-04-14 18:45:00,3198.13,3201.37,3196.27,3198.12,3713
2025-04-14 19:00:00,3198.15,3203.19,3197.67,3202.46,3478
2025-04-14 19:15:00,3202.53,3206.35,3202.03,3204.97,2668
2025-04-14 19:30:00,3204.94,3207.46,3204.52,3206.32,2020
2025-04-14 19:45:00,3206.39,3208.22,3204.85,3207.5,2344
2025-04-14 20:00:00,3207.56,3211.5,3207.12,3210.49,2873
2025-04-14 20:15:00,3210.68,3211.12,3208.21,3210.2,2279
2025-04-14 20:30:00,3210.21,3216.44,3210.06,3215.96,2721
2025-04-14 20:45:00,3215.92,3215.92,3212.21,3214.03,1780
2025-04-14 21:00:00,3214.04,3214.84,3212.24,3213.33,1339
2025-04-14 21:15:00,3213.3,3214.35,3209.17,3210.11,2105
2025-04-14 21:30:00,3210.13,3211.09,3201.28,3204.4,2219
2025-04-14 21:45:00,3204.37,3209.03,3202.15,3208.24,1787
2025-04-14 22:00:00,3208.2,3210.17,3207.68,3209.89,1772
2025-04-14 22:15:00,3209.94,3212.34,3209.54,3211.21,1291
2025-04-14 22:30:00,3211.21,3211.88,3208.61,3209.67,1507
2025-04-14 22:45:00,3209.88,3212.99,3209.83,3212.78,1687
2025-04-14 23:00:00,3212.89,3213.7,3210.17,3212.08,1043
2025-04-14 23:15:00,3212.11,3212.11,3209.3,3211.86,746
2025-04-14 23:30:00,3211.86,3212.05,3207.35,3211.42,725
2025-04-14 23:45:00,3211.41,3211.56,3209.92,3210.99,369
2025-04-15 01:00:00,3212.07,3212.61,3210.38,3212.25,359
2025-04-15 01:15:00,3212.24,3212.91,3211.89,3212.6,410
2025-04-15 01:30:00,3212.5,3215.01,3212.12,3214.35,684
2025-04-15 01:45:00,3214.38,3214.4,3211.89,3211.93,554
2025-04-15 02:00:00,3211.92,3212.25,3210.29,3211.49,674
2025-04-15 02:15:00,3211.49,3213.15,3211.21,3213.02,536
2025-04-15 02:30:00,3212.83,3213.25,3210.8,3211.95,758
2025-04-15 02:45:00,3211.95,3214.07,3211.52,3212.52,1205
2025-04-15 03:00:00,3212.44,3214.09,3210.71,3213.97,1252
2025-04-15 03:15:00,3213.97,3215.27,3211.22,3213.1,1262
2025-04-15 03:30:00,3212.95,3214.42,3211.1,3212.04,1129
2025-04-15 03:45:00,3211.97,3212.88,3211.27,3211.89,952
2025-04-15 04:00:00,3211.85,3217.72,3209.96,3217.7,3197
2025-04-15 04:15:00,3217.69,3225.15,3216.8,3223.15,3163
2025-04-15 04:30:00,3223.16,3225.89,3217.15,3221.47,3191
2025-04-15 04:45:00,3221.48,3223.88,3219.82,3223.68,1903
2025-04-15 05:00:00,3223.74,3224.22,3218.61,3219.12,1879
2025-04-15 05:15:00,3219.2,3221.65,3218.95,3220.94,1091
2025-04-15 05:30:00,3220.89,3224.45,3220.42,3222.22,1764
